operation,datastructure,listSize,seed,iteration,runcount,totaltime,avgtime
EN,linkedlist,100,420,43,5,0.6301745000000001,0.1260349
EN,linkedlist,100,420,44,5,0.6218799,0.12437598000000001
EN,linkedlist,100,420,45,5,0.6190798,0.12381595999999999
EN,linkedlist,100,420,46,5,0.6139532,0.12279063999999999
EN,linkedlist,100,420,47,5,0.6145811999999999,0.12291623999999998
EN,linkedlist,100,420,48,5,0.6152437,0.12304873999999999
EN,linkedlist,100,420,49,5,0.6332260000000001,0.1266452
EN,linkedlist,100,420,50,5,0.6149428,0.12298856
EN,linkedlist,100,420,51,5,0.619545,0.123909
EN,linkedlist,100,420,52,5,0.6267062,0.12534124
EN,linkedlist,100,420,53,5,0.6095759,0.12191517999999998
EN,linkedlist,100,420,54,5,0.6083964000000001,0.12167928000000001
EN,linkedlist,100,420,55,5,0.6215316,0.12430632
EN,linkedlist,100,420,56,5,0.5972974,0.11945947999999999
EN,linkedlist,100,420,57,5,0.610806,0.1221612
EN,linkedlist,100,420,58,5,0.6137392,0.12274784000000001
EN,linkedlist,100,420,59,5,0.6090689,0.12181378000000001
EN,linkedlist,100,420,60,5,0.6395055,0.1279011
EN,linkedlist,100,420,61,5,0.6244001,0.12488002000000001
EN,linkedlist,100,420,62,5,0.6355639999999999,0.12711279999999997
EN,linkedlist,100,420,63,5,0.6267632,0.12535264
EN,linkedlist,100,420,64,5,0.6431345999999999,0.12862691999999998
EN,linkedlist,100,420,65,5,0.6309817,0.12619634
EN,linkedlist,100,420,66,5,0.6289653,0.12579305999999998
EN,linkedlist,100,420,67,5,0.620681,0.1241362
EN,linkedlist,100,420,68,5,0.6389015,0.1277803
EN,linkedlist,100,420,69,5,0.6375271,0.12750542
EN,linkedlist,100,420,70,5,0.6267592,0.12535184
EN,linkedlist,100,420,71,5,0.6354367000000001,0.12708734000000002
EN,linkedlist,100,420,72,5,0.6327901,0.12655802
EN,linkedlist,100,420,73,5,0.6319324,0.12638648
EN,linkedlist,100,420,74,5,0.6302511,0.12605022
EN,linkedlist,100,420,75,5,0.6292086,0.12584172
EN,linkedlist,100,420,76,5,0.6358484,0.12716968
EN,linkedlist,100,420,77,5,0.6335519,0.12671037999999998
EN,linkedlist,100,420,78,5,0.6473974,0.12947948
EN,linkedlist,100,420,79,5,0.6287695,0.1257539
EN,linkedlist,100,420,80,5,0.6346202999999999,0.12692405999999998
EN,linkedlist,100,420,81,5,0.6188378,0.12376756
EN,linkedlist,100,420,82,5,0.6318887999999999,0.12637775999999998
EN,linkedlist,100,420,83,5,0.6323494000000001,0.12646988
EN,linkedlist,100,420,84,5,0.6290653,0.12581306
EN,linkedlist,100,420,85,5,0.6353983000000001,0.12707966
EN,linkedlist,100,420,86,5,0.640776,0.1281552
EN,linkedlist,100,420,87,5,0.6368495000000001,0.1273699
EN,linkedlist,100,420,88,5,0.6426819,0.12853638
EN,linkedlist,100,420,89,5,0.6408726,0.12817452000000001
EN,linkedlist,100,420,90,5,0.6202336,0.12404672000000001
EN,linkedlist,100,420,91,5,0.6369268000000001,0.12738536000000003
EN,linkedlist,100,420,92,5,0.6177494,0.12354988
EN,linkedlist,100,420,93,5,0.6424789999999999,0.1284958
EN,linkedlist,100,420,94,5,0.6204727999999999,0.12409455999999999
EN,linkedlist,100,420,95,5,0.6356934000000001,0.12713868
EN,linkedlist,100,420,96,5,0.6348914,0.12697828
EN,linkedlist,100,420,97,5,0.630857,0.1261714
EN,linkedlist,100,420,98,5,0.6375105999999999,0.12750212
EN,linkedlist,100,420,99,5,0.6119877,0.12239754
PT,linkedlist,50,69,0,5,0.5103974,0.10207948
PT,linkedlist,50,69,1,5,0.49146130000000005,0.09829226
PT,linkedlist,50,69,2,5,0.5108083999999999,0.10216167999999999
PT,linkedlist,50,69,3,5,0.5035663,0.10071326
PT,linkedlist,50,69,4,5,0.4967424,0.09934847999999999
PT,linkedlist,50,69,5,5,0.4950494,0.09900988
PT,linkedlist,50,69,6,5,0.5070403,0.10140806
PT,linkedlist,50,69,7,5,0.4986778,0.09973556
PT,linkedlist,50,69,8,5,0.4908059,0.09816118
PT,linkedlist,50,69,9,5,0.5157722,0.10315444
PT,linkedlist,50,69,10,5,0.4957011,0.09914022
PT,linkedlist,50,69,11,5,0.49658199999999997,0.0993164
PT,linkedlist,50,69,12,5,0.4923927,0.09847854
PT,linkedlist,50,69,13,5,0.5078589,0.10157178
PT,linkedlist,50,69,14,5,0.5044025,0.1008805
PT,linkedlist,50,69,15,5,0.4992542,0.09985084
PT,linkedlist,50,69,16,5,0.49614140000000007,0.09922828000000002
PT,linkedlist,50,69,17,5,0.49210180000000003,0.09842036000000001
PT,linkedlist,50,69,18,5,0.4888409,0.09776818000000001
PT,linkedlist,50,69,19,5,0.5063543,0.10127086
PT,linkedlist,50,69,20,5,0.4993797,0.09987594
PT,linkedlist,50,69,21,5,0.4992186,0.09984372
PT,linkedlist,50,69,22,5,0.5094733,0.10189466
PT,linkedlist,50,69,23,5,0.4979786,0.09959572
PT,linkedlist,50,69,24,5,0.4932681,0.09865362
PT,linkedlist,50,69,25,5,0.5354846,0.10709692
PT,linkedlist,50,69,26,5,0.49990029999999996,0.09998006
PT,linkedlist,50,69,27,5,0.49557169999999995,0.09911434
PT,linkedlist,50,69,28,5,0.4852706,0.09705412
PT,linkedlist,50,69,29,5,0.49441090000000004,0.09888218000000001
PT,linkedlist,50,69,30,5,0.49631899999999995,0.09926379999999999
PT,linkedlist,50,69,31,5,0.4827125,0.0965425
PT,linkedlist,50,69,32,5,0.5107141,0.10214282
PT,linkedlist,50,69,33,5,0.4872534,0.09745068
PT,linkedlist,50,69,34,5,0.4963898,0.09927796
PT,linkedlist,50,69,35,5,0.4944007,0.09888014
PT,linkedlist,50,69,36,5,0.5027913,0.10055826000000001
PT,linkedlist,50,69,37,5,0.48295790000000005,0.09659158000000001
PT,linkedlist,50,69,38,5,0.5135667,0.10271334000000001
PT,linkedlist,50,69,39,5,0.5022698,0.10045396
PT,linkedlist,50,69,40,5,0.5016012,0.10032023999999999
PT,linkedlist,50,69,41,5,0.49799360000000004,0.09959872
PT,linkedlist,50,69,42,5,0.4957247,0.09914494
PT,linkedlist,50,69,43,5,0.5028596000000001,0.10057192000000001
PT,linkedlist,50,69,44,5,0.4964167,0.09928334
PT,linkedlist,50,69,45,5,0.5121815000000001,0.10243630000000001
PT,linkedlist,50,69,46,5,0.49896060000000003,0.09979212000000001
PT,linkedlist,50,69,47,5,0.4960011,0.09920021999999999
PT,linkedlist,50,69,48,5,0.4865203,0.09730406
PT,linkedlist,50,69,49,5,0.4857325,0.0971465
PT,linkedlist,50,69,50,5,0.4968932,0.09937863999999999
PT,linkedlist,50,69,51,5,0.5130931,0.10261862
PT,linkedlist,50,69,52,5,0.4844393,0.09688786
PT,linkedlist,50,69,53,5,0.49842130000000007,0.09968426000000001
PT,linkedlist,50,69,54,5,0.5066522,0.10133044
PT,linkedlist,50,69,55,5,0.5085547,0.10171094
PT,linkedlist,50,69,56,5,0.49735270000000004,0.09947054000000001
PT,linkedlist,50,69,57,5,0.4964088,0.09928176
PT,linkedlist,50,69,58,5,0.5051069,0.10102138000000001
PT,linkedlist,50,69,59,5,0.5007014,0.10014028
PT,linkedlist,50,69,60,5,0.5031341,0.10062682
PT,linkedlist,50,69,61,5,0.5112458000000001,0.10224916000000002
PT,linkedlist,50,69,62,5,0.5068090000000001,0.10136180000000002
PT,linkedlist,50,69,63,5,0.4911399,0.09822798
PT,linkedlist,50,69,64,5,0.5005309,0.10010618
PT,linkedlist,50,69,65,5,0.5038687,0.10077373999999999
PT,linkedlist,50,69,66,5,0.5120946,0.10241892
PT,linkedlist,50,69,67,5,0.4972967,0.09945934
PT,linkedlist,50,69,68,5,0.49542210000000003,0.09908442
PT,linkedlist,50,69,69,5,0.5207119,0.10414238
PT,linkedlist,50,69,70,5,0.49125310000000005,0.09825062000000001
PT,linkedlist,50,69,71,5,0.5084946,0.10169892
PT,linkedlist,50,69,72,5,0.5182726,0.10365452
PT,linkedlist,50,69,73,5,0.5247618000000001,0.10495236000000001
PT,linkedlist,50,69,74,5,0.5341193,0.10682385999999999
PT,linkedlist,50,69,75,5,0.5356748,0.10713496
PT,linkedlist,50,69,76,5,0.529428,0.1058856
PT,linkedlist,50,69,77,5,0.5292301,0.10584602000000001
PT,linkedlist,50,69,78,5,0.5476941000000001,0.10953882000000001
PT,linkedlist,50,69,79,5,0.5303718,0.10607435999999999
PT,linkedlist,50,69,80,5,0.5367122,0.10734244
PT,linkedlist,50,69,81,5,0.5333209,0.10666418
PT,linkedlist,50,69,82,5,0.5358914,0.10717828
PT,linkedlist,50,69,83,5,0.5348122000000001,0.10696244000000002
PT,linkedlist,50,69,84,5,0.5421206000000001,0.10842412000000001
PT,linkedlist,50,69,85,5,0.5329995000000001,0.10659990000000001
PT,linkedlist,50,69,86,5,0.5419413000000001,0.10838826000000001
PT,linkedlist,50,69,87,5,0.5263369,0.10526738
PT,linkedlist,50,69,88,5,0.5261798,0.10523595999999999
PT,linkedlist,50,69,89,5,0.5426203,0.10852406
PT,linkedlist,50,69,90,5,0.5438826,0.10877652
PT,linkedlist,50,69,91,5,0.5365445,0.1073089
PT,linkedlist,50,69,92,5,0.5323562000000001,0.10647124000000001
PT,linkedlist,50,69,93,5,0.5206084,0.10412168
PT,linkedlist,50,69,94,5,0.5390705,0.1078141
PT,linkedlist,50,69,95,5,0.527617,0.1055234
PT,linkedlist,50,69,96,5,0.5359754999999999,0.10719509999999999
PT,linkedlist,50,69,97,5,0.5498512,0.10997024
PT,linkedlist,50,69,98,5,0.5380421,0.10760842
PT,linkedlist,50,69,99,5,0.5473049000000001,0.10946098000000001
PT,linkedlist,50,69,100,5,0.5278521,0.10557042000000001
PT,linkedlist,50,69,101,5,0.5349761,0.10699521999999999
PT,linkedlist,50,69,102,5,0.5454289000000001,0.10908578000000002
PT,linkedlist,50,69,103,5,0.5395913999999999,0.10791827999999999
PT,linkedlist,50,69,104,5,0.5301141,0.10602282
PT,linkedlist,50,69,105,5,0.5394132,0.10788264
PT,linkedlist,50,69,106,5,0.535301,0.10706020000000001
PT,linkedlist,50,69,107,5,0.5311686,0.10623372
PT,linkedlist,50,69,108,5,0.5462117,0.10924234
PT,linkedlist,50,69,109,5,0.5364114,0.10728228
PT,linkedlist,50,69,110,5,0.5265768,0.10531536
PT,linkedlist,50,69,111,5,0.5420259000000001,0.10840518000000002
PT,linkedlist,50,69,112,5,0.5435297,0.10870594
PT,linkedlist,50,69,113,5,0.5211136,0.10422271999999999
PT,linkedlist,50,69,114,5,0.6219876,0.12439752
PT,linkedlist,50,69,115,5,0.5349864999999999,0.10699729999999999
PT,linkedlist,50,69,116,5,0.5393163,0.10786325999999999
PT,linkedlist,50,69,117,5,0.5530088,0.11060176
PT,linkedlist,50,69,118,5,0.5465035,0.1093007
PT,linkedlist,50,69,119,5,0.5241846,0.10483692
PT,linkedlist,50,69,120,5,0.541146,0.1082292
PT,linkedlist,50,69,121,5,0.5926231,0.11852462
PT,linkedlist,50,69,122,5,0.5339569000000001,0.10679138000000002
PT,linkedlist,50,69,123,5,0.5478971,0.10957942000000001
PT,linkedlist,50,69,124,5,0.5208305,0.1041661
PT,linkedlist,50,69,125,5,0.52342,0.104684
PT,linkedlist,50,69,126,5,0.5483675,0.10967350000000001
PT,linkedlist,50,69,127,5,0.5356629,0.10713258
PT,linkedlist,50,69,128,5,0.5415026000000001,0.10830052000000001
PT,linkedlist,50,69,129,5,0.5326462,0.10652924
PT,linkedlist,50,69,130,5,0.5279303,0.10558606
PT,linkedlist,50,69,131,5,0.5416559000000001,0.10833118000000001
PT,linkedlist,50,69,132,5,0.5168189,0.10336377999999999
PT,linkedlist,50,69,133,5,0.5317839,0.10635678
PT,linkedlist,50,69,134,5,0.5290440999999999,0.10580881999999998
PT,linkedlist,50,69,135,5,0.5234698000000001,0.10469396000000002
PT,linkedlist,50,69,136,5,0.527504,0.10550079999999999
PT,linkedlist,50,69,137,5,0.5298486,0.10596972
PT,linkedlist,50,69,138,5,0.5215171000000001,0.10430342000000001
PT,linkedlist,50,69,139,5,0.5312063,0.10624126
PT,linkedlist,50,69,140,5,0.5465837,0.10931674
PT,linkedlist,50,69,141,5,0.5446138,0.10892276000000001
PT,linkedlist,50,69,142,5,0.5266238999999999,0.10532477999999998
PT,linkedlist,50,69,143,5,0.5300971,0.10601942
PT,linkedlist,50,69,144,5,0.5436147,0.10872294
PT,linkedlist,50,69,145,5,0.5471473,0.10942946
PT,linkedlist,50,69,146,5,0.5253651,0.10507302
PT,linkedlist,50,69,147,5,0.5437243999999999,0.10874487999999997
PT,linkedlist,50,69,148,5,0.5302876,0.10605751999999999
PT,linkedlist,50,69,149,5,0.5382723,0.10765446000000001
PT,linkedlist,50,69,150,5,0.5507485,0.11014969999999999
PT,linkedlist,50,69,151,5,0.5289415999999999,0.10578831999999998
PT,linkedlist,50,69,152,5,0.5185223999999999,0.10370447999999999
PT,linkedlist,50,69,153,5,0.5247413000000001,0.10494826000000002
PT,linkedlist,50,69,154,5,0.5233708,0.10467416
PT,linkedlist,50,69,155,5,0.5450564,0.10901128
PT,linkedlist,50,69,156,5,0.532657,0.10653140000000001
PT,linkedlist,50,69,157,5,0.5390664,0.10781327999999998
PT,linkedlist,50,69,158,5,0.5326198,0.10652396
PT,linkedlist,50,69,159,5,0.540745,0.10814900000000001
PT,linkedlist,50,69,160,5,0.5229848,0.10459696
PT,linkedlist,50,69,161,5,0.5210205,0.1042041
PT,linkedlist,50,69,162,5,0.5338841999999999,0.10677683999999998
PT,linkedlist,50,69,163,5,0.530323,0.1060646
PT,linkedlist,50,69,164,5,0.5213116,0.10426231999999999
PT,linkedlist,50,69,165,5,0.526132,0.10522640000000001
PT,linkedlist,50,69,166,5,0.5279347,0.10558693999999999
PT,linkedlist,50,69,167,5,0.5349639,0.10699278000000001
PT,linkedlist,50,69,168,5,0.5330083,0.10660166
PT,linkedlist,50,69,169,5,0.5253908,0.10507816
PT,linkedlist,50,69,170,5,0.5232245,0.1046449
PT,linkedlist,50,69,171,5,0.5414807,0.10829614000000001
PT,linkedlist,50,69,172,5,0.5243318,0.10486636
PT,linkedlist,50,69,173,5,0.5291208000000001,0.10582416000000001
PT,linkedlist,50,69,174,5,0.5389817,0.10779634
PT,linkedlist,50,69,175,5,0.5112924,0.10225848
PT,linkedlist,50,69,176,5,0.5381925000000001,0.10763850000000001
PT,linkedlist,50,69,177,5,0.5385135,0.1077027
PT,linkedlist,50,69,178,5,0.5194605,0.1038921
PT,linkedlist,50,69,179,5,0.5198768,0.10397536
PT,linkedlist,50,69,180,5,0.5178611000000001,0.10357222000000002
PT,linkedlist,50,69,181,5,0.521917,0.10438339999999999
PT,linkedlist,50,69,182,5,0.5208514000000001,0.10417028000000002
PT,linkedlist,50,69,183,5,0.5146244,0.10292488
PT,linkedlist,50,69,184,5,0.5300744000000001,0.10601488
PT,linkedlist,50,69,185,5,0.5222380999999999,0.10444761999999999
PT,linkedlist,50,69,186,5,0.5273109,0.10546218
PT,linkedlist,50,69,187,5,0.5266849,0.10533698
PT,linkedlist,50,69,188,5,0.5262884,0.10525767999999999
PT,linkedlist,50,69,189,5,0.5119606,0.10239212
PT,linkedlist,50,69,190,5,0.5258975,0.10517950000000001
PT,linkedlist,50,69,191,5,0.5241291,0.10482582
PT,linkedlist,50,69,192,5,0.5269887999999999,0.10539775999999998
PT,linkedlist,50,69,193,5,0.5272799,0.10545598
PT,linkedlist,50,69,194,5,0.5306103,0.10612205999999999
PT,linkedlist,50,69,195,5,0.5298341,0.10596681999999999
PT,linkedlist,50,69,196,5,0.5189351000000001,0.10378702000000002
PT,linkedlist,50,69,197,5,0.5219839000000001,0.10439678000000001
PT,linkedlist,50,69,198,5,0.5133538,0.10267076
PT,linkedlist,50,69,199,5,0.5367621,0.10735242
PT,tree,500,666,0,5,0.6099667,0.12199333999999999
PT,tree,500,666,1,5,0.6004587,0.12009174
PT,tree,500,666,2,5,0.5742248,0.11484496
PT,tree,500,666,3,5,0.5959539,0.11919078000000001
PT,tree,500,666,4,5,0.5870148,0.11740295999999999
PT,tree,500,666,5,5,0.5848436,0.11696872
PT,tree,500,666,6,5,0.5819296,0.11638592
PT,tree,500,666,7,5,0.5585439,0.11170878
PT,tree,500,666,8,5,0.5861497,0.11722994
PT,tree,500,666,9,5,0.5697015000000001,0.11394030000000002
PT,tree,500,666,10,5,0.6005214999999999,0.12010429999999998
PT,tree,500,666,11,5,0.5916511,0.11833022
PT,tree,500,666,12,5,0.5976543000000001,0.11953086000000002
PT,tree,500,666,13,5,0.611055,0.122211
PT,tree,500,666,14,5,0.6414994999999999,0.12829989999999997
PT,tree,500,666,15,5,0.6351235,0.1270247
PT,tree,500,666,16,5,0.6626373,0.13252745999999999
PT,tree,500,666,17,5,0.6590036,0.13180072
PT,tree,500,666,18,5,0.6580767,0.13161534
PT,tree,500,666,19,5,0.6630743,0.13261486
PT,tree,500,666,20,5,0.6668636000000001,0.13337272000000003
PT,tree,500,666,21,5,0.6280843,0.12561686
PT,tree,500,666,22,5,0.5947592,0.11895184
PT,tree,500,666,23,5,0.6485584999999999,0.12971169999999999
PT,tree,500,666,24,5,0.6685323999999999,0.13370648
PT,tree,500,666,25,5,0.6652689,0.13305378
PT,tree,500,666,26,5,0.6499058,0.12998115999999998
PT,tree,500,666,27,5,0.6502759,0.13005518
PT,tree,500,666,28,5,0.6412055000000001,0.12824110000000002
PT,tree,500,666,29,5,0.6710629,0.13421258
PT,tree,500,666,30,5,0.6484228,0.12968456
PT,tree,500,666,31,5,0.6692910000000001,0.1338582
PT,tree,500,666,32,5,0.6555076,0.13110152
PT,tree,500,666,33,5,0.6458541,0.12917082
PT,tree,500,666,34,5,0.6760222,0.13520444
PT,tree,500,666,35,5,0.6645245999999999,0.13290491999999998
PT,tree,500,666,36,5,0.6714849,0.13429698
PT,tree,500,666,37,5,0.6732541,0.13465082
PT,tree,500,666,38,5,0.6630281,0.13260562
PT,tree,500,666,39,5,0.6712441999999998,0.13424883999999998
PT,tree,500,666,40,5,0.6766556,0.13533112
PT,tree,500,666,41,5,0.6375896,0.12751792
PT,tree,500,666,42,5,0.6648284,0.13296568
PT,tree,500,666,43,5,0.6636638000000001,0.13273276000000003
PT,tree,500,666,44,5,0.6581704,0.13163408000000001
PT,tree,500,666,45,5,0.6278873,0.12557746
PT,tree,500,666,46,5,0.64928,0.129856
PT,tree,500,666,47,5,0.6548549,0.13097098000000001
PT,tree,500,666,48,5,0.6647068,0.13294136
PT,tree,500,666,49,5,0.6489624,0.12979248000000002
PT,tree,500,666,50,5,0.6594919,0.13189838
PT,tree,500,666,51,5,0.6669250999999999,0.13338502
PT,tree,500,666,52,5,0.6383622,0.12767244
PT,tree,500,666,53,5,0.6269446,0.12538892
PT,tree,500,666,54,5,0.658492,0.1316984
PT,tree,500,666,55,5,0.6388118,0.12776236000000002
PT,tree,500,666,56,5,0.6565778000000001,0.13131556000000003
PT,tree,500,666,57,5,0.6507021,0.13014041999999998
PT,tree,500,666,58,5,0.6519822,0.13039644
PT,tree,500,666,59,5,0.6399457,0.12798914
PT,tree,500,666,60,5,0.6328802,0.12657604
PT,tree,500,666,61,5,0.6386898,0.12773795999999998
PT,tree,500,666,62,5,0.6432722,0.12865443999999998
PT,tree,500,666,63,5,0.639807,0.1279614
PT,tree,500,666,64,5,0.6450328000000001,0.12900656000000002
PT,tree,500,666,65,5,0.6241619,0.12483238
PT,tree,500,666,66,5,0.6039143,0.12078286
PT,tree,500,666,67,5,0.6295875,0.1259175
PT,tree,500,666,68,5,0.6296550999999999,0.12593101999999998
PT,tree,500,666,69,5,0.6489827,0.12979654000000002
PT,tree,500,666,70,5,0.6430353,0.12860706
PT,tree,500,666,71,5,0.6424615,0.1284923
PT,tree,500,666,72,5,0.6415931,0.12831862
PT,tree,500,666,73,5,0.6502344,0.13004688
PT,tree,500,666,74,5,0.6664358,0.13328716000000002
PT,tree,500,666,75,5,0.6651546000000002,0.13303092000000002
PT,tree,500,666,76,5,0.6423791999999999,0.12847583999999998
PT,tree,500,666,77,5,0.6277668999999999,0.12555338
PT,tree,500,666,78,5,0.6394638,0.12789276
PT,tree,500,666,79,5,0.6416657,0.12833314
PT,tree,500,666,80,5,0.6400658,0.12801316000000001
PT,tree,500,666,81,5,0.6282841,0.12565682
PT,tree,500,666,82,5,0.6303183,0.12606366
PT,tree,500,666,83,5,0.6480847000000001,0.12961694
PT,tree,500,666,84,5,0.6254992,0.12509984000000002
PT,tree,500,666,85,5,0.6454194,0.12908387999999998
PT,tree,500,666,86,5,0.6519564999999999,0.1303913
PT,tree,500,666,87,5,0.6336140000000001,0.12672280000000002
PT,tree,500,666,88,5,0.6470622,0.12941244000000002
PT,tree,500,666,89,5,0.622777,0.12455540000000001
PT,tree,500,666,90,5,0.6108708,0.12217416
PT,tree,500,666,91,5,0.6404016,0.12808032
PT,tree,500,666,92,5,0.6242637,0.12485273999999999
PT,tree,500,666,93,5,0.6435686999999999,0.12871373999999997
PT,tree,500,666,94,5,0.6350389,0.12700778
PT,tree,500,666,95,5,0.6490880000000001,0.12981760000000003
PT,tree,500,666,96,5,0.6346906,0.12693812
PT,tree,500,666,97,5,0.6399841,0.12799681999999998
PT,tree,500,666,98,5,0.604447,0.1208894
PT,tree,500,666,99,5,0.6115611,0.12231222
PT,array,5000,1137,0,5,1.4229413,0.28458826
PT,array,5000,1137,1,5,1.4445299,0.28890598
PT,array,5000,1137,2,5,1.4444957,0.28889914
PT,array,5000,1137,3,5,1.4191139000000002,0.28382278000000005
PT,array,5000,1137,4,5,1.4516418,0.29032836
PT,array,5000,1137,5,5,1.4413702999999998,0.28827405999999994
PT,array,5000,1137,6,5,1.4692993,0.29385986000000003
PT,array,5000,1137,7,5,1.4542236,0.29084472
PT,array,5000,1137,8,5,1.4371699,0.28743398
PT,array,5000,1137,9,5,1.4107383,0.28214766
PT,array,5000,1137,10,5,1.4377476,0.28754952
PT,array,5000,1137,11,5,1.4681078,0.29362156
PT,array,5000,1137,12,5,1.4322933000000002,0.28645866000000003
PT,array,5000,1137,13,5,1.4314029,0.28628058
PT,array,5000,1137,14,5,1.4467185,0.2893437
PT,array,5000,1137,15,5,1.4660473,0.29320946000000003
PT,array,5000,1137,16,5,1.4343755999999999,0.28687512
PT,array,5000,1137,17,5,1.4101309,0.28202618
PT,array,5000,1137,18,5,1.4621022000000001,0.29242044
PT,array,5000,1137,19,5,1.4470202,0.28940404000000003
PT,array,5000,1137,20,5,1.4456511,0.28913022
PT,array,5000,1137,21,5,1.4501486,0.29002972
PT,array,5000,1137,22,5,1.4221327,0.28442654
PT,array,5000,1137,23,5,1.4152224,0.28304448
PT,array,5000,1137,24,5,1.3918326,0.27836652
PT,linkedlist,10,123,0,5,0.5131788,0.10263576
PT,linkedlist,10,123,1,5,0.5194367,0.10388734
PT,linkedlist,10,123,2,5,0.5074186,0.10148372000000001
PT,linkedlist,10,123,3,5,0.5474154,0.10948308
PT,linkedlist,10,123,4,5,0.4998559,0.09997118
PT,linkedlist,10,123,5,5,0.494287,0.0988574
PT,linkedlist,10,123,6,5,0.4851046,0.09702092
PT,linkedlist,10,123,7,5,0.5131847,0.10263694000000001
PT,linkedlist,10,123,8,5,0.4896157,0.09792313999999999
PT,linkedlist,10,123,9,5,0.4982979,0.09965958
PT,linkedlist,10,123,10,5,0.4936592,0.09873184
PT,linkedlist,10,123,11,5,0.5125178,0.10250356000000001
PT,linkedlist,10,123,12,5,0.5105824999999999,0.10211649999999999
PT,linkedlist,10,123,13,5,0.5074126999999999,0.10148253999999998
PT,linkedlist,10,123,14,5,0.4901046,0.09802092
PT,linkedlist,10,123,15,5,0.4990651,0.09981302
PT,linkedlist,10,123,16,5,0.4864204999999999,0.09728409999999998
PT,linkedlist,10,123,17,5,0.5023552,0.10047104
PT,linkedlist,10,123,18,5,0.5003236,0.10006472
PT,linkedlist,10,123,19,5,0.4953955,0.0990791
PT,linkedlist,10,123,20,5,0.504725,0.100945
PT,linkedlist,10,123,21,5,0.5114035,0.1022807
PT,linkedlist,10,123,22,5,0.5138696,0.10277392
PT,linkedlist,10,123,23,5,0.504692,0.10093840000000001
PT,linkedlist,10,123,24,5,0.5069928,0.10139856
PT,linkedlist,10,123,25,5,0.4757259,0.09514518
PT,linkedlist,10,123,26,5,0.5013358,0.10026716
PT,linkedlist,10,123,27,5,0.5143932,0.10287864
PT,linkedlist,10,123,28,5,0.5066248999999999,0.10132497999999998
PT,linkedlist,10,123,29,5,0.49505239999999995,0.09901047999999998
PT,linkedlist,10,123,30,5,0.5123380000000001,0.10246760000000002
PT,linkedlist,10,123,31,5,0.5327148,0.10654296
PT,linkedlist,10,123,32,5,0.5111437,0.10222874
PT,linkedlist,10,123,33,5,0.5227501,0.10455002
PT,linkedlist,10,123,34,5,0.5030688,0.10061376
PT,linkedlist,10,123,35,5,0.5184731,0.10369462
PT,linkedlist,10,123,36,5,0.5066562,0.10133124
PT,linkedlist,10,123,37,5,0.5053974,0.10107948
PT,linkedlist,10,123,38,5,0.5119034,0.10238068
